# DETECTION BENCHMARK RESULTS - column glossary
# ----------------------------------------------------------------------
# Model               LLM model id used to score this run
# Filename            Source artifact analyzed (EVTX file or CSV stem)
# Difficulty          Tag from metadata.json: easy / medium / hard
# Test Set            A=Known Pattern, B=Obfuscated, C=Noise-heavy, D=Benign
# Status              processed | error | context_exceeded
# Malicious           Model verdict: YES (attack) or NO (routine/benign)
# Confidence %        Heuristic confidence from response structure quality, not model-stated (0-100)
# Alignment %         Share of cited evidence found verbatim in source (0-100)
# Structure Valid     Response parsed cleanly into the required sections
# Event IDs           Event IDs extracted from the model's EVIDENCE block
# Processes           Process names extracted from the model's EVIDENCE block
# Accounts            Account names extracted from the model's EVIDENCE block
# Commands            Command lines / script blocks extracted from EVIDENCE
# Network             IPs / hostnames / shares extracted from EVIDENCE
# Registry            Registry keys / values extracted from EVIDENCE
# Hallucination %     Share of cited evidence not found in source events (0-100)
# Response Time (s)   Wall-clock seconds from prompt sent to response received
# Extraction (6)      Did the model find the right evidence? (0-6)
# Interpretation (6)  Did it correctly explain what the evidence implies? (0-6)
# NoHallucination (4) 4 = no fabricated evidence, 0 = heavy fabrication
# Reasoning (4)       Quality of the chain of reasoning in EXPLANATION (0-4)
# Total (20)          Sum of the four criteria above (0-20)
# Grade               Letter grade from Total: A>=17, B>=14, C>=10, D<10
# LLM Response        Full raw text the model returned, before any parsing
#
# Skip these lines in pandas:  pd.read_csv(path, comment='#')
# ----------------------------------------------------------------------
Model,Filename,Difficulty,Test Set,Status,Malicious,Confidence %,Alignment %,Structure Valid,Event IDs,Processes,Accounts,Commands,Network,Registry,Hallucination %,Response Time (s),Extraction (6),Interpretation (6),NoHallucination (4),Reasoning (4),Total (20),Grade,LLM Response
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-reg-query.csv,,,processed,NO,100.0,90.0,YES,1,"reg.exe, cmd.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\reg.exe  query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64, C:\Windows\system32\cmd.exe /c C:\Windows\system32\reg.exe query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64",,hklm\software\microsoft\windows\softwareinventorylogging,0.0,3.94,5.4,5.0,4.0,2,16.4,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: reg.exe, cmd.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\reg.exe  query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64, C:\Windows\system32\cmd.exe /c C:\Windows\system32\reg.exe query hklm\software\microsoft\windows\softwareinventorylogging /v collectionstate /reg:64
- Network: None
- Registry: hklm\software\microsoft\windows\softwareinventorylogging

EXPLANATION:
The activity involves a system-level process querying a specific registry key related to Software Inventory Logging, which is a standard configuration check or maintenance task. There are no indicators of privilege escalation, lateral movement, or malicious payload execution, making this routine administrative activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-regsvr32-s.csv,,,processed,NO,100.0,100.0,YES,1,"regsvr32.exe, spoolsv.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\regsvr32.exe /s ""C:\Windows\system32\spool\drivers\x64\3\PrintConfig.dll"", C:\Windows\System32\spoolsv.exe",,,0.0,3.82,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: regsvr32.exe, spoolsv.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\regsvr32.exe /s ""C:\Windows\system32\spool\drivers\x64\3\PrintConfig.dll"", C:\Windows\System32\spoolsv.exe
- Network: None
- Registry: None

EXPLANATION:
The event shows the Print Spooler service (spoolsv.exe) executing regsvr32.exe to register a legitimate system DLL (PrintConfig.dll) located in the standard Windows print driver directory. This is a routine system maintenance activity where the Print Spooler service registers its own configuration components, and there are no indicators of malicious behavior such as suspicious network connections or unauthorized file access."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-rundll32-c-windows-system32-shell32-dll-shcreatelocalserv.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe","EXTWO\Administrator, NT AUTHORITY\SYSTEM","C:\Windows\System32\rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p",,,0.0,4.26,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: EXTWO\Administrator, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\System32\rundll32.exe C:\Windows\System32\shell32.dll,SHCreateLocalServerRunDll {9aa46009-3ce0-458a-a354-715610a075e6} -Embedding, C:\Windows\system32\svchost.exe -k DcomLaunch -p
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate Windows system process `rundll32.exe` executing a standard COM object (`SHCreateLocalServerRunDll`) from `shell32.dll`, spawned by `svchost.exe`. This is a common, benign system activity related to DCOM launch services and does not indicate malicious behavior."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-mmc-c-windows-system32-compmgmt-msc.csv,,,processed,NO,100.0,100.0,YES,1,"mmc.exe, ServerManager.exe",EXTWO\Administrator,"""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\compmgmt.msc"" /s, ""C:\Windows\system32\ServerManager.exe""",,,0.0,3.23,6.0,5.0,4.0,3,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: mmc.exe, ServerManager.exe
- Accounts: EXTWO\Administrator
- Commands: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\compmgmt.msc"" /s, ""C:\Windows\system32\ServerManager.exe"" 
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate Microsoft Management Console (mmc.exe) being launched by ServerManager.exe to open Computer Management (compmgmt.msc). This is a standard administrative task performed by the Administrator account and does not exhibit characteristics of malicious activity such as process injection, suspicious command lines, or unauthorized network connections."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-mmc-c-windows-system32-dsa-msc.csv,,,processed,NO,100.0,100.0,YES,1,"mmc.exe, ServerManager.exe",EXTWO\Administrator,"""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\dsa.msc"" , ""C:\Windows\system32\ServerManager.exe""",,,0.0,2.84,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: mmc.exe, ServerManager.exe
- Accounts: EXTWO\Administrator
- Commands: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\system32\dsa.msc"" , ""C:\Windows\system32\ServerManager.exe"" 
- Network: None
- Registry: None

EXPLANATION:
The event shows the Administrator launching the Active Directory Users and Computers console (dsa.msc) via the Microsoft Management Console (mmc.exe) from Server Manager. This is a standard administrative task for managing directory services and does not indicate malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-mmc-c-windows-system32-gpmc-msc.csv,,,processed,NO,100.0,100.0,YES,1,"mmc.exe, ServerManager.exe",EXTWO\Administrator,"""C:\Windows\system32\mmc.exe"" C:\Windows\system32\gpmc.msc, ""C:\Windows\system32\ServerManager.exe""",,,0.0,2.95,6.0,5.0,4.0,1,16.0,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: mmc.exe, ServerManager.exe
- Accounts: EXTWO\Administrator
- Commands: ""C:\Windows\system32\mmc.exe"" C:\Windows\system32\gpmc.msc, ""C:\Windows\system32\ServerManager.exe"" 
- Network: None
- Registry: None

EXPLANATION:
The event shows the Administrator launching the Group Policy Management Console (gpmc.msc) via Server Manager, which is a standard administrative task. There are no indicators of malicious activity, such as suspicious command lines, unauthorized network connections, or unusual process behaviors."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-mmc-c-windows-system32-gpme-msc.csv,,,processed,NO,100.0,100.0,YES,1,mmc.exe,EXTWO\Administrator,"""C:\Windows\system32\mmc.exe"" ""C:\Windows\System32\gpme.msc"" /s /gpobject:""LDAP://WKS6631.ex-two.example/cn={31B2F340-016D-11D2-945F-00C04FB984F9},cn=policies,cn=system,DC=extwo,DC=fr""",,,0.0,3.66,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: mmc.exe
- Accounts: EXTWO\Administrator
- Commands: ""C:\Windows\system32\mmc.exe"" ""C:\Windows\System32\gpme.msc"" /s /gpobject:""LDAP://WKS6631.ex-two.example/cn={31B2F340-016D-11D2-945F-00C04FB984F9},cn=policies,cn=system,DC=extwo,DC=fr""
- Network: None
- Registry: None

EXPLANATION:
The event shows the Microsoft Management Console (mmc.exe) being launched by the Administrator account to open a Group Policy Management Editor file (gpme.msc). This is a standard administrative task for managing Group Policy objects and does not indicate malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-rundll32-d.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations, C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule",,,0.0,3.63,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\rundll32.exe /d acproxy.dll,PerformAutochkOperations, C:\Windows\system32\svchost.exe -k netsvcs -p -s Schedule
- Network: None
- Registry: None

EXPLANATION:
The event shows `rundll32.exe` executing a standard Windows component (`acproxy.dll`) with a known function (`PerformAutochkOperations`) triggered by the legitimate `svchost.exe` service host. This activity is consistent with routine system maintenance or automatic update checks and does not exhibit characteristics of malicious execution such as suspicious parent-child relationships or unknown binaries."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-gpupdate-force.csv,,,processed,NO,100.0,100.0,YES,1,"gpupdate.exe, cmd.exe",EXTWO\Administrator,"gpupdate  /force, ""C:\Windows\system32\cmd.exe""",,,0.0,2.93,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: gpupdate.exe, cmd.exe
- Accounts: EXTWO\Administrator
- Commands: gpupdate  /force, ""C:\Windows\system32\cmd.exe"" 
- Network: None
- Registry: None

EXPLANATION:
The event shows the execution of `gpupdate.exe` with the `/force` flag, which is a standard administrative command used to refresh Group Policy settings. This activity is initiated by the Administrator account via `cmd.exe`, representing routine system maintenance rather than malicious behavior."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-regsvr32-c-program.csv,,,processed,NO,100.0,87.5,YES,1,regsvr32.exe,WKS5525\user,"/s ""C:\Program Files\Notepad++\NppShell_06.dll"", regsvr32 /s ""C:\Program Files\Notepad++\NppShell_06.dll""",,,16.7,3.55,5.2,5.0,3.3,1,14.5,B,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: regsvr32.exe, REGSVR32.EXE
- Accounts: WKS5525\user
- Commands: /s ""C:\Program Files (x86)\Notepad++\NppShell_06.dll"", regsvr32 /s ""C:\Program Files (x86)\Notepad++\NppShell_06.dll""
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate system binary regsvr32.exe registering a DLL associated with the installed application Notepad++. This is a routine software installation or update activity and does not exhibit characteristics of malicious execution such as remote script retrieval or suspicious process lineage."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-schtasks-create.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, target.tmp",WKS5525\user,"""C:\Windows\system32\schtasks.exe"" /Create /TN ""klcp_update"" /XML ""C:\Users\user\AppData\Local\Temp\is-LSRFQ.tmp\klcp_update_task.xml"" /F, ""C:\Users\user\AppData\Local\Temp\is-GLVF6.tmp\target.tmp"" /SL5=""$1006E0,49873775,402432,C:\Users\user\AppData\Local\Temp\75D097~2\target.exe"" /verysilent /norestart /LoadInf=""C:\Users\user\AppData\Local\Temp\75D097~2\klcp_full_unattended.ini""",,,0.0,5.32,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, target.tmp
- Accounts: WKS5525\user
- Commands: ""C:\Windows\system32\schtasks.exe"" /Create /TN ""klcp_update"" /XML ""C:\Users\user\AppData\Local\Temp\is-LSRFQ.tmp\klcp_update_task.xml"" /F, ""C:\Users\user\AppData\Local\Temp\is-GLVF6.tmp\target.tmp"" /SL5=""$1006E0,49873775,402432,C:\Users\user\AppData\Local\Temp\75D097~2\target.exe"" /verysilent /norestart /LoadInf=""C:\Users\user\AppData\Local\Temp\75D097~2\klcp_full_unattended.ini""
- Network: None
- Registry: None

EXPLANATION:
The activity involves the creation of a scheduled task named ""klcp_update"" by an installer process (target.tmp) using an unattended configuration file (klcp_full_unattended.ini). This behavior is characteristic of the legitimate installation of K-Lite Codec Pack (K-Lite Codec Pack Update), a common multimedia software suite, rather than malicious persistence or attack behavior."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-netsh-advfirewall.csv,,,processed,NO,100.0,100.0,YES,1,"netsh.exe, Dropbox.exe",WKS5525\user,"C:\Windows\system32\netsh.exe advfirewall firewall delete rule name=Dropbox, ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,4.00,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: netsh.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\system32\netsh.exe advfirewall firewall delete rule name=Dropbox, ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Dropbox application (Dropbox.exe) executing a standard network configuration command (netsh.exe) to remove its own firewall rule during an installation or update process. This is typical behavior for software installers that manage their own firewall exceptions, and there are no indicators of malicious intent or unauthorized access."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-regsvr32-n.csv,,,processed,NO,100.0,100.0,YES,1,regsvr32.exe,WKS5525\user,"/S /n /i:\""hklm_reg\"" ""C:\Program Files\Dropbox\Client\DropboxExt64.52.0.dll""",,,0.0,3.17,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: regsvr32.exe
- Accounts: WKS5525\user
- Commands: /S /n /i:\""hklm_reg\"" ""C:\Program Files (x86)\Dropbox\Client\DropboxExt64.52.0.dll""
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate Dropbox application (DropboxExt64.52.0.dll) being registered via regsvr32.exe, which is a standard operation for software installation or updates. The command line arguments and file paths correspond to known Dropbox software components, indicating routine application behavior rather than malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-sc-delete.csv,,,processed,NO,100.0,100.0,YES,1,"sc.exe, Dropbox.exe",WKS5525\user,"C:\Windows\System32\sc.exe delete DbxSvc, ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,4.17,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: sc.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\sc.exe delete DbxSvc, ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate Dropbox application (Dropbox.exe) executing a service control command to delete its own service (DbxSvc) during an installation or update process. This is standard behavior for software that manages its own background services during updates or reinstalls, and the parent process is a known legitimate application. There are no indicators of malicious intent, such as unknown binaries, suspicious network connections, or privilege escalation attempts."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-sc-create.csv,,,processed,NO,100.0,100.0,YES,1,"sc.exe, Dropbox.exe",WKS5525\user,"C:\Windows\System32\sc.exe create DbxSvc binPath=C:\Windows\System32\DbxSvc.exe start=auto, ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,3.73,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: sc.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\sc.exe create DbxSvc binPath=C:\Windows\System32\DbxSvc.exe start=auto, ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The event shows the legitimate Dropbox application (Dropbox.exe) executing a standard service installation command via sc.exe to create the DbxSvc service. This is routine software installation behavior where the parent process is a known trusted application performing expected configuration tasks, not an attack."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-sc-failure.csv,,,processed,NO,100.0,100.0,YES,1,"sc.exe, Dropbox.exe",WKS5525\user,"C:\Windows\System32\sc.exe failure DbxSvc reset= 3600 actions= restart/5000/restart/30000//, ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,4.08,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: sc.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\sc.exe failure DbxSvc reset= 3600 actions= restart/5000/restart/30000//, ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The activity shows Dropbox.exe executing sc.exe to configure failure actions for the DbxSvc service, which is standard behavior for legitimate software installation or maintenance. The command line arguments and parent process path correspond to a known legitimate application (Dropbox) rather than malicious activity."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-powershell-get-appxpackage.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Dropbox.exe",WKS5525\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell ""Get-AppxPackage C27EB4BA.DropboxOEM | Remove-AppxPackage"", ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,4.28,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell ""Get-AppxPackage C27EB4BA.DropboxOEM | Remove-AppxPackage"", ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The activity shows Dropbox's installer process executing a PowerShell command to remove its own OEM Appx package, which is a standard part of software installation or update procedures. There are no indicators of malicious intent, such as suspicious network connections, unauthorized privilege escalation, or execution of unknown binaries."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-powershell-get-appxprovisionedpackage.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Dropbox.exe",WKS5525\user,"C:\Windows\System32\WindowsPowerShell\v1.0\powershell ""Get-AppxProvisionedPackage -Online | Where-Object DisplayName -In \""C27EB4BA.DropboxOEM\"" | Remove-ProvisionedAppxPackage -Online"", ""C:\Program Files\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files\Dropbox\Client"" /KillEveryone:YES /DBData:",,,0.0,4.33,6.0,6.0,4.0,2,18.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Dropbox.exe
- Accounts: WKS5525\user
- Commands: C:\Windows\System32\WindowsPowerShell\v1.0\powershell ""Get-AppxProvisionedPackage -Online | Where-Object DisplayName -In \""C27EB4BA.DropboxOEM\"" | Remove-ProvisionedAppxPackage -Online"", ""C:\Program Files (x86)\Dropbox\Client\..\Client_141.4.3299\Dropbox.exe"" /install /InstallType:MACHINE /InstallDir:""C:\Program Files (x86)\Dropbox\Client"" /KillEveryone:YES /DBData:
- Network: None
- Registry: None

EXPLANATION:
The activity shows Dropbox's installer executing a PowerShell command to remove a specific provisioned package (DropboxOEM) during a machine-wide installation process. This is a standard, benign administrative action performed by legitimate software to manage its own UWP components, not an attack."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-sc-start.csv,,,processed,NO,100.0,100.0,YES,1,"sc.exe, svchost.exe","NT AUTHORITY\LOCAL SERVICE, NT AUTHORITY\SYSTEM","C:\Windows\system32\sc.exe start w32time task_started, C:\Windows\system32\svchost.exe -k netsvcs -p",,,0.0,3.05,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: sc.exe, svchost.exe
- Accounts: NT AUTHORITY\LOCAL SERVICE, NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\sc.exe start w32time task_started, C:\Windows\system32\svchost.exe -k netsvcs -p
- Network: None
- Registry: None

EXPLANATION:
The event shows the Service Control Manager (sc.exe) starting the Windows Time service (w32time), which is a standard system maintenance task. The process was initiated by svchost.exe running under the SYSTEM account, indicating normal system-level activity rather than malicious user interaction."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-rundll32-c-windows-system32-windows-staterepositoryclient.csv,,,processed,NO,100.0,100.0,YES,1,"C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe",NT AUTHORITY\SYSTEM,"C:\Windows\system32\rundll32.exe C:\Windows\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks, C:\Windows\system32\svchost.exe -k netsvcs -p",,,0.0,3.49,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: C:\Windows\System32\rundll32.exe, C:\Windows\System32\svchost.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: C:\Windows\system32\rundll32.exe C:\Windows\system32\Windows.StateRepositoryClient.dll,StateRepositoryDoMaintenanceTasks, C:\Windows\system32\svchost.exe -k netsvcs -p
- Network: None
- Registry: None

EXPLANATION:
The event shows `rundll32.exe` executing a standard Windows maintenance task (`StateRepositoryDoMaintenanceTasks`) initiated by the `svchost.exe` service host under the SYSTEM account. This is a routine, benign system maintenance activity with no indicators of malicious behavior or unauthorized access."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-powershell-noprofile.csv,,,processed,NO,100.0,100.0,YES,1,"powershell.exe, Setup32.exe",WKS5525\user,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""&amp | { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers | if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii | } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }"", ""E:\Office\Setup32.exe"" ELEVATED",,,0.0,5.06,6.0,5.0,4.0,2,17.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: powershell.exe, Setup32.exe
- Accounts: WKS5525\user
- Commands: ""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" -NoProfile -NonInteractive -WindowStyle Hidden -Command ""&amp; { $isOfficeInstalled = Get-AppxPackage Microsoft.Office.Desktop -allusers; if ($isOfficeInstalled -eq $null) { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '0' -Encoding ascii; } else { Out-File -FilePath 'C:\Users\user\AppData\Local\Temp\Centennial.Detection.IsCentennialOfficeInstalled.scratch' -InputObject '1' -Encoding ascii } }"", ""E:\Office\Setup32.exe"" ELEVATED
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Microsoft Office installer (Setup32.exe) executing a PowerShell script to check for the presence of the Office Appx package. This is a standard installation or configuration check routine and does not exhibit malicious behavior such as data exfiltration, persistence mechanisms, or unauthorized access."
Qwen3.8-Flash-Next-MLX-Serve-4bit,BENIGN-ID1-schtasks-delete.csv,,,processed,NO,100.0,100.0,YES,1,"schtasks.exe, Integrator.exe",NT AUTHORITY\SYSTEM,"schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files\Microsoft Office\root""",,,0.0,3.73,6.0,6.0,4.0,3,19.0,A,"MALICIOUS: NO

EVIDENCE:
- Event IDs: 1
- Processes: schtasks.exe, Integrator.exe
- Accounts: NT AUTHORITY\SYSTEM
- Commands: schtasks.exe /Delete /F /tn ""Microsoft\Office\OfficeBackgroundTaskHandlerLogon"", integrator.exe /U /Extension /Msi /License PRIDName= PackageGUID=""9AC08E99-230B-47e8-9721-4577B7F124EA"" PackageRoot=""C:\Program Files (x86)\Microsoft Office\root""
- Network: None
- Registry: None

EXPLANATION:
The activity involves the legitimate Microsoft Office component `Integrator.exe` executing `schtasks.exe` to delete a specific Office background task. This is a routine maintenance action performed by the Office Click-to-Run service and does not indicate malicious behavior."
